Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
TZ1,01/12/2024,Pamba Jiji FC,KenGold FC,1,0,,,H
TZ1,01/12/2024,Dodoma Jiji FC,Azam FC,1,3,,,A
TZ1,02/12/2024,Coastal Union FC,Tanzania Prisons FC,2,1,,,H
TZ1,05/12/2024,Kagera Sugar FC,Tanzania Prisons FC,0,0,,,D
TZ1,11/12/2024,Kagera Sugar FC,Namungo FC,1,1,,,D
TZ1,11/12/2024,JKT Tanzania FC,Pamba Jiji FC,0,0,,,D
TZ1,12/12/2024,Singida Black Stars FC,Dodoma Jiji FC,2,1,,,H
TZ1,12/12/2024,KMC FC,Mashujaa FC,0,0,,,D
TZ1,13/12/2024,Singida Fountain Gate FC,Coastal Union FC,3,2,,,H
TZ1,13/12/2024,Tabora United FC,Azam FC,2,1,,,H
TZ1,15/12/2024,JKT Tanzania FC,Mashujaa FC,0,0,,,D
TZ1,15/12/2024,KenGold FC,Namungo FC,2,3,,,A
TZ1,16/12/2024,Tanzania Prisons FC,Singida Black Stars FC,0,2,,,A
TZ1,16/12/2024,KMC FC,Pamba Jiji FC,1,0,,,H
TZ1,17/12/2024,Tabora United FC,Coastal Union FC,1,1,,,D
TZ1,17/12/2024,Azam FC,Singida Fountain Gate FC,2,0,,,H
TZ1,18/12/2024,Simba SC,KenGold FC,2,0,,,H
TZ1,19/12/2024,Young Africans SC,Mashujaa FC,3,2,,,H
TZ1,20/12/2024,Namungo FC,JKT Tanzania FC,0,0,,,D
TZ1,21/12/2024,Kagera Sugar FC,Simba SC,2,5,,,A
TZ1,22/12/2024,Young Africans SC,Tanzania Prisons FC,4,0,,,H
TZ1,24/12/2024,Singida Black Stars FC,KenGold FC,2,1,,,H
TZ1,24/12/2024,Simba SC,JKT Tanzania FC,1,0,,,H
TZ1,25/12/2024,Singida Fountain Gate FC,Namungo FC,1,2,,,A
